第0世代平均適応度 0.000000
 11 : U Y C N , D Z Z Z , D E U U , W B T F      5
 12 : R P C U , C Z Z Z , D E U U , U F T Q      5
 13 : K Y H S , C Z Z Z , C O B N , W E T Q      5
 14 : K Y J M , D Z Z Z , C O Q N , V E T F      5
 15 : J Y H M , C Z Z Z , C O Q U , S E T F      5
 16 : K Y D N , C Z Z Z , C E U U , V A T H      5
 17 : K Y J N , C Z Z Z , C O U N , R D Y H      5
 18 : R Y C N , C Z Z Z , C O U N , U A Y H      5
 19 : R P J M , C Z Z Z , D E Q N , U A T Q      5
 20 : R Y H N , C Z Z Z , D O U U , R A Y H      5
 21 : R Y D N , C Z Z Z , D X U U , S B Y H      5
 22 : K Y J M , C Z Z Z , C X Q U , V E T H      5
 23 : R Y J N , C Z Z Z , C X U U , V A T H      5
 24 : K Y C N , C Z Z Z , C O Q U , R A Y Q      5
 25 : U Y D V , D Z Z Z , C O B U , W B T F      5
 26 : R Y C G , C Z Z Z , D E U U , S B Y H      5
 27 : K Y D N , D Z Z Z , D X W U , W A T Q      5
 28 : R F H M , C Z Z Z , C O U N , W E Y Q      5
 29 : K Y H S , C Z Z Z , C E U N , W A T Q      5
第16世代平均適応度 5.000000
  0 : K Y D N , D Z Z Z , C X Q U , V A T H      5
  1 : R P J M , C Z Z Z , D E Q U , U A T Q      5
  2 : J Y H S , C Z Z Z , C E Q N , S A Y Q      5
  3 : J Y H N , C Z Z Z , C X Q U , S E T F      5
  4 : K Y J M , D Z Z Z , C O Q U , V E T H      5
  5 : K F H M , C Z Z Z , C O U N , W E Y H      5
  6 : U Y D N , C Z Z Z , C O U N , U A Y H      5
  7 : R Y H M , D Z Z Z , C E V U , W E Y Q      5
  8 : U Y H N , C Z Z Z , C X Q N , W A T F      5
  9 : R F H N , C Z Z Z , C O D N , W B Y Q      5
 10 : U Y C N , D Z Z Z , D X U N , S B T F      5
 11 : U Y H S , D Z Z Z , D E U U , W A T A      5
 12 : R Y H N , C Z Z Z , C E Q N , S F Y Q      5
 13 : K Y D M , C Z Z Z , C X U U , V A T H      5
 14 : K Y J N , C Z Z Z , C E Q U , V E T H      5
 15 : U P D G , C Z Z Z , D O B N , W A T F      5
 16 : R Y H M , C Z Z Z , C O Q U , W E Y Q      5
 17 : U Y H N , D Z Z Z , C E V U , W B Y F      5
 18 : R Y H M , C Z Z Z , C O Q N , V H Y F      5
 19 : U Y D M , C Z Z Z , C O B U , W B T F      5
 20 : K Y J N , C Z Z Z , C X Q U , V A T F      5
 21 : R Y H M , C Z Z Z , C O Q N , V A T Q      5
 22 : K Y C N , D Z Z Z , C E Q U , U A T Q      5
 23 : J Y H V , D Z Z Z , C O Q U , S E T F      5
 24 : K F J M , C Z Z Z , C O U N , V E Y H      5
 25 : K Y D V , D Z Z Z , C O B Y , E B T F      5
 26 : R Y J M , C Z Z Z , C O Q U , V E Y F      5
 27 : J Y D M , D Z Z Z , C E Q U , R F T Q      5
 28 : J F H M , C Z Z Z , C O U N , S E T F      5
 29 : K Y H S , C Z Z Z , C E U U , W H Y H      5
第17世代平均適応度 4.833333
  0 : U Y D M , C Z Z Z , C E U U , W B T F      5
  1 : U F D N , C Z Z Z , C O U N , U A Y E      5
  2 : R Y H M , C Z Z Z , C O U N , V E Y F      5
  3 : R Y H M , C Z Z Z , C O Q U , W E Y F      5
  4 : K Y H N , C Z Z Z , C E Q N , S F Y H      5
  5 : K Y D N , C Z Z Z , C O Q N , U A T H      5
  6 : K Y H S , C Z Z Z , C O U N , W H Y H      5
  7 : K F J M , C Z Z Z , C O U N , V E Y H      5
  8 : U Y H S , D Z Z Z , D O B U , W A T A      5
  9 : R Y H V , D Z Z Z , C O Q N , S E Y F      5
 10 : K Y J M , C Z Z Z , C O Q N , V E Y F      5
 11 : U Y J N , C Z Z Z , D X Q U , S B T F      5
 12 : J Y H M , D Z Z Z , C O B U , S B T F      5
 13 : K F J M , C Z Z Z , C O U N , V E Y H      5
 14 : R Y H M , C Z Z Z , C O Q N , V E Y Q      5
 15 : J F H M , D Z Z Z , C E U U , S E Y Q      5
 16 : K F H M , C Z Z Z , C E U U , V E T H      5
 17 : J Y C V , D Z Z Z , D O U U , S E T F      5
 18 : J F D G , C Z Z Z , D O B N , W E T F      5
 19 : U Y D V , D Z Z Z , C O Q U , S A T H      5
 20 : R Y H N , C Z Z Z , C X Q N , W E T F      5
 21 : K Y H N , C Z Z Z , C E Q U , W A T Q      5
 22 : R P H N , C Z Z Z , C E Q N , U A Y Q      5
 23 : R Y H M , C Z Z Z , C O V N , W E T F      5
 24 : K Y D V , D Z Z Z , D O B Y , W B T F      5
 25 : K Y H N , D Z Q Z , C X Q U , V E T H      0
 26 : U Y D N , C Z Z Z , C O U N , U A T F      5
 27 : K F H M , C Z Z Z , C E U U , W E Y H      5
 28 : U Y H N , D Z Z Z , C X Q N , S B T F      5
 29 : U Y C N , D Z Z Z , D X U N , S B S H      5
第18世代平均適応度 5.000000
  0 : R Y C V , D Z Z Z , D O U N , S E T F      5
  1 : U Y D M , C Z Z Z , C E U U , W B T F      5
  2 : U F D N , C Z Z Z , D O U U , U A T E      5
  3 : K Y H M , C Z Z Z , C E U U , V H T H      5
  4 : K Y J N , C Z Z Z , C O U N , V E T F      5
  5 : R Y D N , C Z Z Z , C E Q N , P A Y Q      5
  6 : K Y H N , C Z Z Z , C E Q N , S F Y Q      5
  7 : J F D N , C Z Z Z , C O Q N , W E T Q      5
  8 : U Y D M , D Z Z Z , C O U N , U A T F      5
  9 : R Y H M , C Z Z Z , C O Q U , U A T F      5
 10 : R Y H M , C Z Z Z , C O V N , V E T F      5
 11 : R Y H M , C Z Z Z , C O Q U , W E Y F      5
 12 : U Y D V , C Z Z Z , C X Q N , W A T F      5
 13 : J Y H M , C Z Z Z , C O V U , W E T F      5
 14 : R Y H N , D Z Z Z , C O U N , S B S F      5
 15 : K P H N , C Z Z Z , C O Q N , U A T H      5
 16 : R F H N , C Z Z Z , C E Q U , V E Y Q      5
 17 : R Y H N , D Z Z Z , C X Q N , S E Y F      5
 18 : U Y H N , D Z Z Z , C O Q N , S B T F      5
 19 : R Y H N , D Z Z Z , C O Q U , S E T H      5
 20 : U F J H , C Z Z Z , D X Q U , S B Y H      5
 21 : J F H N , C Z Z Z , C E U U , S E Y Q      5
 22 : R Y H S , D Z Z Z , C O U N , W E Y F      5
 23 : J Y C V , D Z Z Z , C O U N , S E T F      5
 24 : K Y H M , C Z Z Z , C O U N , V E Y F      5
 25 : K Y H M , C Z Z Z , C E U N , W B Y F      5
 26 : U Y J M , C Z Z Z , C O Q L , S B Y F      5
 27 : R Y H S , C Z Z Z , C O U N , W H Y H      5
 28 : U Y H S , D Z Z Z , C O B N , W A N A      5
 29 : U Y H M , C Z Z Z , C E U U , W B T F      5
第19世代平均適応度 5.000000
  0 : R Y D N , C Z Z Z , C E Q N , P E Y Q      5
  1 : R F H N , C Z Z Z , C E Q U , V E Y H      5
  2 : U Y H M , D Z Z Z , C O Q L , S B Y F      5
  3 : U Y D S , C Z Z Z , D O U U , W A N A      5
  4 : R Y H S , D Z Z Z , C O U N , W B Y F      5
  5 : R Y H V , D Z Z Z , C O U N , V E T F      5
  6 : U Y D M , C Z Z Z , C E U U , W E T F      5
  7 : J F D N , C Z Z Z , C O Q U , W B T Q      5
  8 : R Y C M , D Z Z Z , C C Q U , S E T F      5
  9 : J Y C V , D Z Z Z , D O U N , S E T F      5
 10 : U Y H V , C Z Z Z , C E Q N , W A Y F      5
 11 : J F D N , C Z Z Z , C O Q N , W A T Q      5
 12 : R Y D N , C Z Z Z , C E Q N , P A T Q      5
 13 : U P H N , D Z Z Z , C O Q N , S A T F      5
 14 : R Y D N , C Z Z Z , C E Q N , V A Y F      5
 15 : K G D M , C Z Z Z , C X U N , W B T F      5
 16 : K Y J S , C Z Z Z , C O U N , V E T H      5
 17 : R Y C V , D Z Z Z , C O U N , S E T F      5
 18 : R Y H N , D Z Z Z , C O U N , S B Y F      5
 19 : R Y H N , C Z Z Z , C O Q N , V A T F      5
 20 : K F J N , C Z Z Z , X E U N , V E Y F      5
 21 : R Y H S , C Z Z Z , C O B N , W H N A      5
 22 : R Y H N , C Z Z Z , C O U N , W H Y F      5
 23 : R Y H V , C Z Z Z , D O U N , W E Y F      5
 24 : K Y C M , C Z Z Z , D O U N , V E Y F      5
 25 : R Y D M , C Z Z Z , C O V U , W E T Q      5
 26 : R Y H S , D Z Z Z , C O U N , W E S F      5
 27 : U Y H M , C Z Z Z , C E U N , W E T F      5
 28 : J Y H N , C Z Z Z , C O U U , S E T Q      5
 29 : U F D M , C Z Z Z , D O U U , W B T E      5
第20世代平均適応度 5.000000
  0 : K G D N , C Z Z Z , C E U N , P B Y F      5
  1 : R Y D N , C Z Z Z , C E V U , P E T Q      5
  2 : U Y D M , C Z Z Z , C C U U , S B T F      5
  3 : U F D N , C Z Z Z , D O U U , W B T Q      5
  4 : K Y C S , C Z Z Z , C O U N , V E Y F      5
  5 : K Y J S , C Z Z Z , C O Q N , V A T F      5
  6 : R Y H N , C Z Z Z , C E U N , W H Y F      5
  7 : K Y C S , C Z Z Z , D O U N , W E N A      5
  8 : U P H N , D Z Z Z , C E Q N , P A Y F      5
  9 : K Y D M , C Z Z Z , D X U N , W A T A      5
 10 : R Y A N , C Z Z Z , C O U U , W E Y Q      5
 11 : J Y C N , D Z Z Z , C O Q U , S E T Q      5
 12 : J Y H M , C Z Z Z , C O U U , S E T E      5
 13 : R Y H N , C Z Z Z , C O U N , S B Y F      5
 14 : L Y H V , C Z Z Z , C E U N , W E Y H      5
 15 : R Y D N , C Z Z Z , C E Q N , P E Y Q      5
 16 : K Y D N , C Z Z Z , D E U N , V A Y F      5
 17 : R Y D Z , C Z Z Z , C E Q U , V E Y Q      5
 18 : K Y J M , C Z Z Z , D O U N , V E T H      5
 19 : R Y D M , C Z Z Z , C X Q N , W E T Q      5
 20 : R Y H N , D Z Z Z , C O U U , V E Y F      5
 21 : U F D M , C Z Z Z , D O U U , W E T F      5
 22 : R Y H S , D Z Z Z , C O U N , W E N A      5
 23 : R Y H S , D Z Z Z , C O U N , W E Y F      5
 24 : U Y H M , C Z Z Z , C E U N , W E T E      5
 25 : R Y H M , C Z Z Z , C C U U , S E T F      5
 26 : R Y H V , C Z Z Z , C O U N , S E T Q      5
 27 : K G D M , C Z Z Z , C X U N , W B T F      5
 28 : R F H N , C Z Z Z , C E Q N , S B Y H      5
 29 : R Y J N , C Z Z Z , X E U N , V E Y Q      5
第21世代平均適応度 5.000000
  0 : K Y J M , C Z Z Z , D O U N , V E T H      5
  1 : R Y D N , C Z Z Z , C O U N , P E Y H      5
  2 : R Y D N , C Z Z Z , C E U N , W H Y Q      5
  3 : K Y J M , C Z Z Z , D O U N , S E T F      5
  4 : K Y D N , D Z Z Z , C E U N , V E Y F      5
  5 : K Y D Z , C Z Z Z , C E U U , W A Y A      5
  6 : R Y H M , C Z Z Z , C E V U , P E T Q      5
  7 : R Y D S , C Z Z Z , C E U N , W B Y F      5
  8 : K G D M , C Z Z Z , C X U N , W B T F      5
  9 : K G D N , C Z Z Z , C X U N , W B Y Q      5
 10 : R F H N , C Z Z Z , C E Q N , S B Y F      5
 11 : R G D M , C Z Z Z , C O U N , S B T F      5
 12 : K G H N , D Z Z Z , C O U N , P E N A      5
 13 : R Y D N , C Z Z Z , C E U N , P B T F      5
 14 : R Y H V , C Z Z Z , C O U N , S E Y H      5
 15 : R Y H N , C Z Z Z , C E U N , S B Y F      5
 16 : R Y H M , C Z Z Z , C C U U , V E T H      5
 17 : R Y H N , C Z Z Z , X E U N , S E Y Q      5
 18 : K G D M , C Z Z Z , C X U N , W B T F      5
 19 : R Y H M , C Z Z Z , C C U N , S A T L      5
 20 : K Y H V , C Z Z Z , C X U N , W E T Q      5
 21 : R Y H N , D Z Z Z , C O U N , V E Y F      5
 22 : U Y H N , C Z Z Z , C E Q N , P A Y F      5
 23 : U P H M , D Z Z Z , C E U N , W E T E      5
 24 : K Y C S , C Z Z Z , C E Q N , V E Y Q      5
 25 : L X H V , C Z Z Z , C E U N , W E T Q      5
 26 : R Y H N , C Z Z Z , C O U U , S B Y F      5
 27 : R Y D M , C Z Z Z , D X Q N , V E T Q      5
 28 : J Y D N , C Z Z Z , C O U U , S E T E      5
 29 : J Y H M , C Z Z Z , C C U U , S E T F      5
第22世代平均適応度 5.000000
  0 : R Q H N , C Z Z Z , C O U N , S E Y A      5
  1 : K Y J M , D Z Z Z , D E U N , V E T H      5
  2 : U P H M , D Z Z Z , C E U N , W E T E      5
  3 : R Y D M , C Z Z Z , D X U N , V E Y F      5
  4 : K Y C S , C Z Z Z , X E Q N , V E Y Q      5
  5 : R Y H M , C Z Z Z , C Q Z U , P A T Q      5
  6 : U Y H N , C Z Z Z , C E U N , W A Y F      5
  7 : R Y H M , C Z Z Z , C C V N , S E T L      5
  8 : R Y H N , C Z Z Z , C O Q U , S B Y F      5
  9 : R Y H M , C Z Z Z , C C U N , P B T F      5
 10 : R Y H N , C Z Z Z , C E U N , S E Y Q      5
 11 : U Y H N , C Z Z Z , C E U N , P A Y F      5
 12 : K G H N , D Z Z Z , C O K N , W E T A      5
 13 : L X H N , C Z Z Z , X E U N , W E T Q      5
 14 : K Y H V , C Z Z Z , C E U N , W E T E      5
 15 : R Y D S , C Z Z Z , C C U S , W E T H      5
 16 : K Y H N , C Z Z Z , C X U N , W E Y Q      5
 17 : R Y D N , C Z Z Z , C X U N , W H T Q      5
 18 : K G D V , C Z Z Z , C X U N , W B T Q      5
 19 : R Y H N , C Z Z Z , X O U N , S E Y Q      5
 20 : R Y D M , C Z Z Z , C C U U , V E T F      5
 21 : U G D M , C Z Z Z , C O U N , P B T F      5
 22 : K G D N , C Z Z Z , D X Q N , V B Y Q      5
 23 : R Y H M , C Z Z Z , C E U U , V B Y F      5
 24 : K Y C M , C Z Z Z , C X Q N , V E T X      5
 25 : L Y H V , C Z Z Z , C E U N , W A Y Q      5
 26 : R Y H N , C Z Z Z , C E Q N , S A Y P      5
 27 : J Y D N , C Z Z Z , D X U U , S E T Q      5
 28 : K Y D N , C Z Z Z , C E U N , V B T Q      5
 29 : K Y C S , C Z Z Z , C E Q N , V E H K      5
第23世代平均適応度 5.000000
  0 : K Y H V , D Z Z Z , C E U N , W E T E      5
  1 : R Y H N , C Z Z Z , C Q Q U , S A T Q      5
  2 : U P H M , C Z Z Z , C E U N , W E T E      5
  3 : R G D N , C Z Z Z , D X U N , V B Y Q      5
  4 : R Y H M , C Z Z Z , C E U U , W B T H      5
  5 : R Y H M , D Z Z Z , C Q Z U , P E T E      5
  6 : R Y H M , C Z Z Z , C E Z N , P A Y P      5
  7 : K Y H N , C Z Z Z , X O Q N , S E Y Q      5
  8 : R Y C M , C Z Z Z , C C Q N , S E T L      5
  9 : R Y D N , C Z Z Z , C X U N , W H T Q      5
 10 : U P H M , C Z Z Z , C E U N , W A T Q      5
 11 : K X H N , C Z Z Z , K X U N , W E T V      5
 12 : R Y H M , C Z Z Z , C Q Z U , P A T Q      5
 13 : R Y H N , C Z Z Z , C E Q U , S A Y F      5
 14 : R Y H N , C Z Z Z , C E U N , S E Y Q      5
 15 : K Q H N , C Z Z Z , C O K N , W E Y A      5
 16 : R Y H N , C Z Z Z , C E Z N , W A T F      5
 17 : R Y D N , C Z Z Z , C C U U , V E T Q      5
 18 : U G D N , C Z Z Z , C E U N , W A Y F      5
 19 : U Y H M , C Z Z Z , C C U N , P B Y F      5
 20 : R Y H M , C Z Z Z , C Q Z U , P A T Q      5
 21 : K Y D M , C Z Z Z , D E U N , V E T H      5
 22 : K Y H S , C Z Z Z , C E V N , V E H K      5
 23 : K Y H V , C Z Z Z , D E U N , W E T E      5
 24 : K Y H V , C Z Z Z , C X U N , W E Y E      5
 25 : R Y H N , C Z Z Z , C E U N , S E Y Q      5
 26 : R Y D N , C Z Z Z , C X U N , W H T Q      5
 27 : R Y H N , C Z Z Z , C O Q N , S B Y P      5
 28 : R Y H N , C Z Z Z , C E U N , P A Y Q      5
 29 : K Y D N , C Z Z Z , X E U N , V E Y Q      5
第24世代平均適応度 4.833333
  0 : R Y H J , C Z Z Z , C C U N , P B Y F      5
  1 : K Y D N , C Z Z Z , D E U N , V E Y Q      5
  2 : R Y C M , C Z Z Z , C C Q N , S A T L      5
  3 : R Y C M , C Z Z Z , C C Q N , P B T L      5
  4 : K Q H N , C Z Z Z , C O U N , W A Y A      5
  5 : R G D M , C Z Z Z , C E Z N , W A Y F      5
  6 : R Y H M , C Z Z Z , C E U N , S B Y H      5
  7 : R Y H M , C Z Z Z , C Q Z U , P A Y Q      5
  8 : R Y H N , C Z Z Z , C E Z N , W A T Q      5
  9 : R Y H M , C Z Z Z , C X U U , V A Y Q      5
 10 : K P H N , C Z Z Z , C E U N , W A T V      5
 11 : T G D N , C Z Z Z , D Q Z N , P B T Q      5
 12 : R Y D N , C Z Z Z , C C U U , V A T Q      5
 13 : R Y H M , C Z Z Z , C E Z N , P A T P      5
 14 : R Y H M , D Z Z Z , C Q Z U , P H T Q      5
 15 : R G D V , C Z F Z , C X U N , V B Y E      0
 16 : R Y C M , C Z Z Z , C C U N , P B T F      5
 17 : R Y H M , C Z Z Z , C Q Q U , P A T F      5
 18 : R Y H N , C Z Z Z , D X U N , V B Y Q      5
 19 : U Y H N , C Z Z Z , C E U N , P A Y P      5
 20 : K Y H N , C Z Z Z , C X K N , W E Y Q      5
 21 : R Y H N , C Z Z Z , C C U U , S A Y F      5
 22 : R G H N , D Z Z Z , C E Z N , P A Y E      5
 23 : R Y H N , C Z Z Z , C E K N , P E Y Q      5
 24 : K X H N , C Z Z Z , K X U N , S E Y Q      5
 25 : U Y D M , C Z Z Z , C Q U U , W E T F      5
 26 : Y Y D N , C Z Z Z , C C U U , V E Y Q      5
 27 : R Y D N , C Z Z Z , C E Q U , V E T Q      5
 28 : N Y H M , C Z Z Z , C E Q U , S A Y F      5
 29 : U X H M , C Z Z Z , K X T N , W E T Q      5
第25世代平均適応度 5.000000
  0 : Y Y D N , C Z Z Z , C C U U , V E Y Q      5
  1 : R Q H N , C Z Z Z , C O U N , W A Y A      5
  2 : U Y D M , C Z Z Z , K C T U , V E T Q      5
  3 : R Y H N , C Z Z Z , C X K N , P E Y Q      5
  4 : R Y H M , C Z Z Z , C C U N , S B Y H      5
  5 : R Y H N , C Z Z Z , D E U N , P B Y P      5
  6 : U Y H N , C Z Z Z , C E K N , W A Y Q      5
  7 : R Q H N , C Z Z Z , C C U N , W B Y F      5
  8 : R G D N , C Z Z Z , D E Z N , V B Y Q      5
  9 : R Y H J , C Z Z Z , C E U N , P B Y F      5
 10 : K Y H N , C Z Z Z , C X U N , P E Y P      5
 11 : R Y H N , C Z Z Z , C E Q U , V A Y Q      5
 12 : R Y H N , C Z Z Z , C C Z N , W A T F      5
 13 : R Y H N , C Z Z Z , C Q U N , P A T F      5
 14 : R Y H M , C Z Z Z , C E U N , P A Y Q      5
 15 : R Y H M , C Z Z Z , C C U N , P B T F      5
 16 : K Y H M , C Z Z Z , C E U N , S B Y K      5
 17 : N Y H M , C Z Z Z , C U U U , W A T F      5
 18 : K Y D N , C Z Z Z , D C U U , V E Y Q      5
 19 : T G D M , C Z Z Z , C Q Z N , P A T Q      5
 20 : R Y H M , C Z Z Z , D E Z N , P A T P      5
 21 : U Y H N , C Z Z Z , C E Q N , P A Y P      5
 22 : K Q H M , C Z Z Z , C O Q U , W A Y A      5
 23 : R Y H M , C Z Z Z , C X Z N , V A T Q      5
 24 : R Y H M , C Z Z Z , C C Q U , V A Y Q      5
 25 : R Y H N , C Z Z Z , C C K N , S A T Q      5
 26 : R Y H N , C Z Z Z , C E Z N , V B T Q      5
 27 : R Y H N , C Z Z Z , C E Z N , W A T Q      5
 28 : K Y H M , C Z Z Z , C E U N , W B T V      5
 29 : R Y H M , C Z Z Z , D Q U U , V H T Q      5
第26世代平均適応度 5.000000
  0 : N Q H N , C Z Z Z , C O U M , W A T A      5
  1 : R Y H N , C Z Z Z , C O U N , P A T A      5
  2 : R Y H M , C Z Z Z , C C Q N , S A Y H      5
  3 : K Y H M , C Z Z Z , D Q U N , V H T P      5
  4 : K Y H M , C Z Z Z , C U U U , W A Y F      5
  5 : L Y H N , C Z Z Z , C C Q U , V E Y Q      5
  6 : R Y H M , C Z Z Z , C C U N , W B Y H      5
  7 : R Y H J , C Z Z Z , C E U N , W B Y A      5
  8 : N Y D M , C Z Z Z , C C U U , W E T F      5
  9 : R G D M , C Z Z Z , K E Z N , V B T Q      5
 10 : K C D N , C Z Z Z , C C U U , W A Y A      5
 11 : R Y H M , C Z Z Z , D E U N , S X T K      5
 12 : R Y H M , C Z Z Z , C U U N , W A Y F      5
 13 : U Y H N , C Z Z Z , C E K N , W B Y Q      5
 14 : R Y H M , C Z Z Z , A E T U , V A T Q      5
 15 : K Y D N , C Z Z Z , D X U N , V E Y Q      5
 16 : K Y H M , C Z Z Z , C X U N , S B Y K      5
 17 : N Y H M , C Z Z Z , C E U N , S B T K      5
 18 : R G H M , C Z Z Z , C Q Q N , V A Y Q      5
 19 : R Y H N , C Z Z Z , C X U N , P E Y Q      5
 20 : R Y H M , C Z Z Z , C C U U , V B Y Q      5
 21 : K Y H N , C Z Z Z , C E U N , P E Y P      5
 22 : K Y H N , C Z Z Z , C I U U , W A Y Q      5
 23 : U Y D M , C Z Z Z , C C U N , P E Y Q      5
 24 : R Y D M , C Z Z Z , K C T U , V E Y Q      5
 25 : R Q Z N , C Z Z Z , C O U N , P A Y F      5
 26 : K Y D M , C Z Z Z , D E Z N , V B Y Q      5
 27 : R Y H N , C Z Z Z , D E Q N , P A Y P      5
 28 : U Y H N , C Z Z Z , C E U N , P B Y P      5
 29 : R Y H N , C Z Z Z , C C U N , W B T F      5
第27世代平均適応度 5.000000
  0 : R Y H N , C Z Z Z , C C Q N , P A Y H      5
  1 : U Y H M , C Z Z Z , M X U N , P B Y K      5
  2 : R Y D M , C Z Z Z , K C U U , V B Y Q      5
  3 : R G H M , C Z Z Z , C Q U N , W A Y Q      5
  4 : R Y D N , C Z Z Z , D O U N , V C Y Q      5
  5 : U Y D M , C Z Z Z , C E T N , P A T Q      5
  6 : R Y H M , C Z Z Z , C C U U , V B T F      5
  7 : R G H N , C Z Z Z , D Q Q T , V A Y P      5
  8 : U Y H M , C Z Z Z , C E U N , W B Y A      5
  9 : K Y H N , C Z Z Z , D O U M , V E Y Q      5
 10 : L Y D N , C Z Z Z , C C Q U , V E Y Q      5
 11 : N Q D M , C Z Z Z , C C U N , P A Y Q      5
 12 : K Y H M , C Z Z Z , A Q T N , V A T Q      5
 13 : N Q H M , C Z Z Z , C C U M , V B T A      5
 14 : R Y H M , C Z Z Z , D Q U U , V H T P      5
 15 : U G H M , C Z Z Z , K E U N , V B Y P      5
 16 : R G H N , C Z Z Z , C Q U N , V E Y Q      5
 17 : R Q Z M , C Z Z Z , C O U N , S A Y F      5
 18 : L Y H M , C Z Z Z , C Q Q U , V E Y Q      5
 19 : N Y H M , C Z Z Z , C C U U , W E T Q      5
 20 : R Y H M , C Z Z Z , D E U U , V H T P      5
 21 : R Y D N , C Z Z Z , D C U N , W B T Q      5
 22 : U Y H N , C Z Z Z , C O U M , W E T A      5
 23 : R Y H M , C Z Z Z , D E U N , S X Y K      5
 24 : K Q Z N , C Z Z Z , C X U N , P E Y F      5
 25 : R B H N , C Z Z Z , C C U N , W B Y F      5
 26 : R B H M , C Z Z Z , C C T N , W E Y H      5
 27 : R Y H M , C Z Z Z , C X Q N , P A Y Q      5
 28 : R Y H M , C Z Z Z , C U Q N , V A Y F      5
 29 : R Y H M , C Z Z Z , C C U N , W B Y H      5
第28世代平均適応度 4.866667
  0 : R Y D M , C Z Z Z , C O T N , V E Y H      5
  1 : R Y D M , C Z Z Z , D E T U , V H T P      5
  2 : K Y Z N , C Z Z Z , T O U N , V E Y F      5
  3 : R Y H M , C Z Z Z , D Q U N , V H T K      5
  4 : R Y H M , C Z Z Z , D C U N , P H T P      5
  5 : N Q D M , C Z Z Z , C E U U , V A Y Q      5
  6 : N Y H M , C Z Z Z , D C U N , S X T K      5
  7 : R G H M , C Z Z Z , C C U N , W A Y H      5
  8 : R Y H M , C Z Z Z , C X Q N , P B Y P      5
  9 : N Q H M , C Z Z Z , C C T N , W E T H      5
 10 : R G H M , C K Z Z , C Q U N , W E Y Q      1
 11 : U G H M , C Z Z Z , K E U N , V A Y Q      5
 12 : N Q D M , C Z Z Z , K C U M , V B T A      5
 13 : R G H N , C Z Z Z , C Q U N , V A Y Q      5
 14 : U Y H M , C Z Z Z , D E U U , V B Y P      5
 15 : N Y H N , C Z Z Z , C O U M , W D T A      5
 16 : U Y H M , C Z Z Z , C C U U , W E T Q      5
 17 : N Q H M , C Z Z Z , C C U M , V E T A      5
 18 : R Y H M , C Z Z Z , D E U N , S X Y K      5
 19 : R Q H M , C Z Z Z , C E U M , V B Y A      5
 20 : R Y H M , C Z Z Z , D E B N , V H Y P      5
 21 : R Y H M , C Z Z Z , C Q U N , W B Y Q      5
 22 : R Y H M , C Z Z Z , D E U U , S X Y P      5
